Período,Região,Estado,Linhagens relevantes,Quantidade,Percentual_Frequency,Variante
2022-01-01,Norte,Tocantins,BA.1.* (Omicron),454,95.17819706498952,Omicron
2022-01-01,Sudeste,Espírito Santo,B.1.617.2+AY.* (Delta),15,3.1055900621118013,Delta
2022-01-01,Sudeste,Espírito Santo,BA.1.* (Omicron),465,96.27329192546584,Omicron
2022-01-01,Sudeste,Espírito Santo,BA.2.* (Omicron),1,0.2070393374741201,Omicron
2022-01-01,Sudeste,Espírito Santo,Outras,2,0.4140786749482402,Outras
2022-01-01,Sudeste,Minas Gerais,B.1.617.2+AY.* (Delta),9,0.576923076923077,Delta
2022-01-01,Sudeste,Minas Gerais,BA.1.* (Omicron),1533,98.26923076923076,Omicron
2022-01-01,Sudeste,Minas Gerais,BA.2.* (Omicron),10,0.641025641025641,Omicron
2022-01-01,Sudeste,Minas Gerais,BA.5.* (Omicron),7,0.4487179487179487,Omicron
2022-01-01,Sudeste,Minas Gerais,Outras,1,0.0641025641025641,Outras
2022-01-01,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),23,0.7486979166666667,Delta
2022-01-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),2789,90.78776041666666,Omicron
2022-01-01,Sudeste,Rio de Janeiro,BA.2.* (Omicron),225,7.32421875,Omicron
2022-01-01,Sudeste,Rio de Janeiro,BA.4.* (Omicron),2,0.06510416666666666,Omicron
2022-01-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),20,0.6510416666666667,Omicron
2022-01-01,Sudeste,Rio de Janeiro,Outras,11,0.35807291666666663,Outras
2022-01-01,Sudeste,Rio de Janeiro,P.1.* (Gama),2,0.06510416666666666,Gama
2022-01-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),46,0.6365020063650201,Delta
2022-01-01,Sudeste,São Paulo,BA.1.* (Omicron),7109,98.36723398367234,Omicron
2022-01-01,Sudeste,São Paulo,BA.2.* (Omicron),14,0.19371800193718,Omicron
2022-01-01,Sudeste,São Paulo,BA.5.* (Omicron),3,0.04151100041511,Omicron
2022-01-01,Sudeste,São Paulo,Outras,54,0.7471980074719801,Outras
2022-01-01,Sudeste,São Paulo,Outras,1,0.01383700013837,Omicron
2022-01-01,Sul,Paraná,B.1.617.2+AY.* (Delta),16,1.2955465587044535,Delta
2022-01-01,Sul,Paraná,BA.1.* (Omicron),1189,96.2753036437247,Omicron
2022-01-01,Sul,Paraná,BA.2.* (Omicron),2,0.16194331983805668,Omicron
2022-01-01,Sul,Paraná,Outras,28,2.2672064777327936,Outras
2022-01-01,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),13,1.9490254872563717,Delta
2022-01-01,Sul,Rio Grande do Sul,BA.1.* (Omicron),648,97.15142428785607,Omicron
2022-01-01,Sul,Rio Grande do Sul,Outras,6,0.8995502248875562,Outras
2022-01-01,Sul,Santa Catarina,B.1.617.2+AY.* (Delta),13,0.8655126498002662,Delta
2022-01-01,Sul,Santa Catarina,BA.1.* (Omicron),1476,98.26897470039947,Omicron
2022-01-01,Sul,Santa Catarina,BA.2.* (Omicron),12,0.7989347536617843,Omicron
2022-01-01,Sul,Santa Catarina,BA.5.* (Omicron),1,0.06657789613848203,Omicron
2023-01-01,Centro-oeste,Distrito Federal,BA.5.* (Omicron),3,75.0,Omicron
2023-01-01,Centro-oeste,Distrito Federal,Outras,1,25.0,Outras
2023-01-01,Centro-oeste,Goiás,BA.2.* (Omicron),1,0.8695652173913043,Omicron
2023-01-01,Centro-oeste,Goiás,BA.5.* (Omicron),85,73.91304347826086,Omicron
2023-01-01,Centro-oeste,Goiás,Outras,5,4.3478260869565215,Outras
2023-01-01,Centro-oeste,Goiás,Outras,24,20.869565217391305,Omicron
2023-01-01,Centro-oeste,Mato Grosso,BA.5.* (Omicron),10,76.92307692307693,Omicron
2023-01-01,Centro-oeste,Mato Grosso,Outras,3,23.076923076923077,Omicron
2023-01-01,Centro-oeste,Mato Grosso do Sul,BA.5.* (Omicron),75,85.22727272727273,Omicron
2023-01-01,Centro-oeste,Mato Grosso do Sul,Outras,5,5.681818181818182,Outras
2023-01-01,Centro-oeste,Mato Grosso do Sul,Outras,8,9.090909090909092,Omicron
2023-01-01,Nordeste,Alagoas,BA.5.* (Omicron),16,47.05882352941176,Omicron
2023-01-01,Nordeste,Alagoas,Outras,6,17.647058823529413,Outras
2023-01-01,Nordeste,Alagoas,Outras,12,35.294117647058826,Omicron
2023-01-01,Nordeste,Bahia,BA.5.* (Omicron),44,86.27450980392157,Omicron
2023-01-01,Nordeste,Bahia,Outras,1,1.9607843137254901,Outras
2023-01-01,Nordeste,Bahia,Outras,6,11.76470588235294,Omicron
2023-01-01,Nordeste,Ceará,BA.5.* (Omicron),36,85.71428571428571,Omicron
2023-01-01,Nordeste,Ceará,Outras,2,4.761904761904762,Outras
2023-01-01,Nordeste,Ceará,Outras,3,7.142857142857142,Omicron
2023-01-01,Nordeste,Ceará,Outras,1,2.380952380952381,Omicron
2023-01-01,Nordeste,Maranhão,BA.5.* (Omicron),4,40.0,Omicron
2023-01-01,Nordeste,Maranhão,Outras,6,60.0,Omicron
2023-01-01,Nordeste,Paraíba,BA.5.* (Omicron),5,100.0,Omicron
2023-01-01,Nordeste,Pernambuco,BA.5.* (Omicron),21,91.30434782608695,Omicron
2023-01-01,Nordeste,Pernambuco,Outras,2,8.695652173913043,Omicron
2023-01-01,Nordeste,Rio Grande do Norte,BA.5.* (Omicron),2,50.0,Omicron
2023-01-01,Nordeste,Rio Grande do Norte,Outras,2,50.0,Outras
2023-01-01,Norte,Acre,BA.5.* (Omicron),1,100.0,Omicron
2023-01-01,Norte,Amapá,BA.5.* (Omicron),8,25.806451612903224,Omicron
2023-01-01,Norte,Amapá,Outras,23,74.19354838709677,Omicron
2023-01-01,Norte,Amazonas,BA.5.* (Omicron),44,44.0,Omicron
2023-01-01,Norte,Amazonas,Outras,33,33.0,Outras
2023-01-01,Norte,Amazonas,Outras,23,23.0,Omicron
2023-01-01,Norte,Pará,BA.5.* (Omicron),8,33.33333333333333,Omicron
2023-01-01,Norte,Pará,Outras,1,4.166666666666666,Outras
2023-01-01,Norte,Pará,Outras,15,62.5,Omicron
2023-01-01,Norte,Rondônia,BA.5.* (Omicron),11,64.70588235294117,Omicron
2023-01-01,Norte,Rondônia,Outras,3,17.647058823529413,Outras
2023-01-01,Norte,Rondônia,Outras,3,17.647058823529413,Omicron
2023-01-01,Norte,Tocantins,BA.5.* (Omicron),85,83.33333333333334,Omicron
2023-01-01,Norte,Tocantins,Outras,2,1.9607843137254901,Outras
2023-01-01,Norte,Tocantins,Outras,15,14.705882352941178,Omicron
2023-01-01,Sudeste,Espírito Santo,BA.2.* (Omicron),1,0.8695652173913043,Omicron
2023-01-01,Sudeste,Espírito Santo,BA.5.* (Omicron),94,81.73913043478261,Omicron
2023-01-01,Sudeste,Espírito Santo,Outras,11,9.565217391304348,Outras
2023-01-01,Sudeste,Espírito Santo,Outras,9,7.82608695652174,Omicron
2023-01-01,Sudeste,Minas Gerais,BA.1.* (Omicron),1,0.4405286343612335,Omicron
2023-01-01,Sudeste,Minas Gerais,BA.5.* (Omicron),156,68.72246696035242,Omicron
2023-01-01,Sudeste,Minas Gerais,Outras,61,26.87224669603524,Outras
2023-01-01,Sudeste,Minas Gerais,Outras,9,3.9647577092511015,Omicron
2023-01-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),3,2.608695652173913,Omicron
2023-01-01,Sudeste,Rio de Janeiro,BA.2.* (Omicron),2,1.7391304347826086,Omicron
2023-01-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),78,67.82608695652173,Omicron
2023-01-01,Sudeste,Rio de Janeiro,Outras,6,5.217391304347826,Outras
2023-01-01,Sudeste,Rio de Janeiro,Outras,26,22.608695652173914,Omicron
2023-01-01,Sudeste,São Paulo,BA.1.* (Omicron),1,0.15128593040847202,Omicron
2023-01-01,Sudeste,São Paulo,BA.5.* (Omicron),504,76.2481089258699,Omicron
2023-01-01,Sudeste,São Paulo,Outras,8,1.2102874432677762,Omicron
2023-01-01,Sudeste,São Paulo,Outras,32,4.841149773071105,Outras
2023-01-01,Sudeste,São Paulo,Outras,116,17.549167927382754,Omicron
2023-01-01,Sul,Paraná,BA.5.* (Omicron),6,66.66666666666666,Omicron
2023-01-01,Sul,Paraná,Outras,2,22.22222222222222,Outras
2023-01-01,Sul,Paraná,Outras,1,11.11111111111111,Omicron
2023-01-01,Sul,Rio Grande do Sul,BA.4.* (Omicron),1,0.3952569169960474,Omicron
2023-01-01,Sul,Rio Grande do Sul,BA.5.* (Omicron),228,90.11857707509881,Omicron
2023-01-01,Sul,Rio Grande do Sul,Outras,1,0.3952569169960474,Omicron
2023-01-01,Sul,Rio Grande do Sul,Outras,18,7.114624505928854,Outras
2023-01-01,Sul,Rio Grande do Sul,Outras,5,1.9762845849802373,Omicron
2023-01-01,Sul,Santa Catarina,BA.5.* (Omicron),159,81.95876288659794,Omicron
2023-01-01,Sul,Santa Catarina,Outras,9,4.639175257731959,Outras
2023-01-01,Sul,Santa Catarina,Outras,26,13.402061855670103,Omicron
2024-01-01,Centro-oeste,Mato Grosso,Outras,4,26.666666666666668,Omicron
2024-01-01,Centro-oeste,Mato Grosso,Outras,6,40.0,Omicron
2024-01-01,Centro-oeste,Mato Grosso,Outras,4,26.666666666666668,Outras
2024-01-01,Centro-oeste,Mato Grosso,Outras,1,6.666666666666667,Omicron
2024-01-01,Centro-oeste,Mato Grosso do Sul,Outras,8,36.36363636363637,Omicron
2024-01-01,Centro-oeste,Mato Grosso do Sul,Outras,13,59.09090909090909,Omicron
2024-01-01,Centro-oeste,Mato Grosso do Sul,Outras,1,4.545454545454546,Omicron
2024-01-01,Nordeste,Bahia,Outras,23,32.3943661971831,Omicron
2024-01-01,Nordeste,Bahia,Outras,42,59.154929577464785,Omicron
2024-01-01,Nordeste,Bahia,Outras,1,1.4084507042253522,Outras
2024-01-01,Nordeste,Bahia,Outras,5,7.042253521126761,Omicron
2024-01-01,Nordeste,Piauí,Outras,8,88.88888888888889,Omicron
2024-01-01,Nordeste,Piauí,Outras,1,11.11111111111111,Omicron
2024-01-01,Nordeste,Rio Grande do Norte,Outras,10,90.9090909090909,Omicron
2024-01-01,Nordeste,Rio Grande do Norte,Outras,1,9.090909090909092,Omicron
2024-01-01,Norte,Amapá,Outras,1,4.3478260869565215,Omicron
2024-01-01,Norte,Amapá,Outras,21,91.30434782608695,Omicron
2024-01-01,Norte,Amapá,Outras,1,4.3478260869565215,Omicron
2024-01-01,Norte,Amazonas,Outras,2,100.0,Omicron
2024-01-01,Norte,Pará,Outras,2,66.66666666666666,Omicron
2024-01-01,Norte,Pará,Outras,1,33.33333333333333,Omicron
2024-01-01,Norte,Roraima,Outras,1,20.0,Omicron
2024-01-01,Norte,Roraima,Outras,4,80.0,Omicron
2024-01-01,Sudeste,Espírito Santo,Outras,23,20.72072072072072,Omicron
2024-01-01,Sudeste,Espírito Santo,Outras,75,67.56756756756756,Omicron
2024-01-01,Sudeste,Espírito Santo,Outras,3,2.7027027027027026,Outras
2024-01-01,Sudeste,Espírito Santo,Outras,10,9.00900900900901,Omicron
2024-01-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),1,10.0,Omicron
2024-01-01,Sudeste,Rio de Janeiro,Outras,3,30.0,Omicron
2024-01-01,Sudeste,Rio de Janeiro,Outras,5,50.0,Omicron
2024-01-01,Sudeste,Rio de Janeiro,Outras,1,10.0,Omicron
2024-01-01,Sul,Rio Grande do Sul,Outras,3,75.0,Omicron
2024-01-01,Sul,Rio Grande do Sul,Outras,1,25.0,Omicron
2024-01-01,Sul,Santa Catarina,Outras,1,100.0,Omicron
2020-07-01,Centro-oeste,Distrito Federal,Outras,3,100.0,Outras
2020-07-01,Centro-oeste,Goiás,Outras,9,100.0,Outras
2020-07-01,Centro-oeste,Mato Grosso,Outras,1,100.0,Outras
2020-07-01,Centro-oeste,Mato Grosso do Sul,Outras,20,100.0,Outras
2020-07-01,Nordeste,Bahia,Outras,117,100.0,Outras
2020-07-01,Nordeste,Ceará,Outras,6,100.0,Outras
2020-07-01,Nordeste,Paraíba,Outras,2,100.0,Outras
2020-07-01,Nordeste,Pernambuco,Outras,53,100.0,Outras
2020-07-01,Nordeste,Rio Grande do Norte,Outras,19,100.0,Outras
2020-07-01,Nordeste,Sergipe,Outras,2,100.0,Outras
2020-07-01,Norte,Acre,Outras,54,100.0,Outras
2020-07-01,Norte,Amazonas,Outras,16,100.0,Outras
2020-07-01,Norte,Pará,Outras,7,100.0,Outras
2020-07-01,Sudeste,Espírito Santo,Outras,2,100.0,Outras
2020-07-01,Sudeste,Minas Gerais,Outras,23,100.0,Outras
2020-07-01,Sudeste,Rio de Janeiro,Outras,142,100.0,Outras
2020-07-01,Sudeste,São Paulo,Outras,450,100.0,Outras
2020-07-01,Sul,Paraná,Outras,85,100.0,Outras
2020-07-01,Sul,Rio Grande do Sul,Outras,152,100.0,Outras
2020-07-01,Sul,Santa Catarina,Outras,30,100.0,Outras
2021-07-01,Centro-oeste,Distrito Federal,B.1.617.2+AY.* (Delta),9,9.782608695652174,Delta
2021-07-01,Centro-oeste,Distrito Federal,P.1.* (Gama),83,90.21739130434783,Gama
2021-07-01,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),15,4.010695187165775,Delta
2021-07-01,Centro-oeste,Goiás,Outras,1,0.267379679144385,Outras
2021-07-01,Centro-oeste,Goiás,P.1.* (Gama),358,95.72192513368985,Gama
2021-07-01,Centro-oeste,Mato Grosso,B.1.617.2+AY.* (Delta),15,28.846153846153843,Delta
2021-07-01,Centro-oeste,Mato Grosso,P.1.* (Gama),37,71.15384615384616,Gama
2021-07-01,Centro-oeste,Mato Grosso do Sul,B.1.617.2+AY.* (Delta),3,2.586206896551724,Delta
2021-07-01,Centro-oeste,Mato Grosso do Sul,P.1.* (Gama),113,97.41379310344827,Gama
2021-07-01,Nordeste,Alagoas,B.1.617.2+AY.* (Delta),8,5.263157894736842,Delta
2021-07-01,Nordeste,Alagoas,Outras,1,0.6578947368421052,Outras
2021-07-01,Nordeste,Alagoas,P.1.* (Gama),143,94.07894736842105,Gama
2021-07-01,Nordeste,Bahia,Outras,2,0.7017543859649122,Alfa
2021-07-01,Nordeste,Bahia,B.1.617.2+AY.* (Delta),5,1.7543859649122806,Delta
2021-07-01,Nordeste,Bahia,Outras,1,0.3508771929824561,Outras
2021-07-01,Nordeste,Bahia,P.1.* (Gama),277,97.19298245614036,Gama
2021-07-01,Nordeste,Ceará,B.1.617.2+AY.* (Delta),20,12.658227848101266,Delta
2021-07-01,Nordeste,Ceará,P.1.* (Gama),138,87.34177215189874,Gama
2021-07-01,Nordeste,Maranhão,B.1.617.2+AY.* (Delta),2,2.5974025974025974,Delta
2021-07-01,Nordeste,Maranhão,P.1.* (Gama),75,97.40259740259741,Gama
2021-07-01,Nordeste,Paraíba,B.1.617.2+AY.* (Delta),4,15.384615384615385,Delta
2021-07-01,Nordeste,Paraíba,P.1.* (Gama),22,84.61538461538461,Gama
2021-07-01,Nordeste,Pernambuco,Outras,1,0.1631321370309951,Alfa
2021-07-01,Nordeste,Pernambuco,B.1.617.2+AY.* (Delta),12,1.957585644371941,Delta
2021-07-01,Nordeste,Pernambuco,P.1.* (Gama),600,97.87928221859707,Gama
2021-07-01,Nordeste,Piauí,P.1.* (Gama),4,100.0,Gama
2021-07-01,Nordeste,Rio Grande do Norte,B.1.617.2+AY.* (Delta),3,3.296703296703297,Delta
2021-07-01,Nordeste,Rio Grande do Norte,P.1.* (Gama),88,96.7032967032967,Gama
2021-07-01,Nordeste,Sergipe,B.1.617.2+AY.* (Delta),1,2.2222222222222223,Delta
2021-07-01,Nordeste,Sergipe,P.1.* (Gama),44,97.77777777777777,Gama
2021-07-01,Norte,Acre,P.1.* (Gama),13,100.0,Gama
2021-07-01,Norte,Amapá,P.1.* (Gama),67,100.0,Gama
2021-07-01,Norte,Amazonas,B.1.617.2+AY.* (Delta),4,1.095890410958904,Delta
2021-07-01,Norte,Amazonas,P.1.* (Gama),361,98.9041095890411,Gama
2021-07-01,Norte,Pará,B.1.617.2+AY.* (Delta),2,2.380952380952381,Delta
2021-07-01,Norte,Pará,P.1.* (Gama),82,97.61904761904762,Gama
2021-07-01,Norte,Rondônia,B.1.617.2+AY.* (Delta),1,1.8181818181818181,Delta
2021-07-01,Norte,Rondônia,P.1.* (Gama),54,98.18181818181819,Gama
2021-07-01,Norte,Roraima,B.1.617.2+AY.* (Delta),1,2.2222222222222223,Delta
2021-07-01,Norte,Roraima,P.1.* (Gama),44,97.77777777777777,Gama
2021-07-01,Norte,Tocantins,B.1.617.2+AY.* (Delta),2,2.4390243902439024,Delta
2021-07-01,Norte,Tocantins,Outras,1,1.2195121951219512,Outras
2021-07-01,Norte,Tocantins,P.1.* (Gama),79,96.34146341463415,Gama
2021-07-01,Sudeste,Espírito Santo,Outras,3,1.1811023622047243,Alfa
2021-07-01,Sudeste,Espírito Santo,B.1.617.2+AY.* (Delta),29,11.41732283464567,Delta
2021-07-01,Sudeste,Espírito Santo,P.1.* (Gama),222,87.4015748031496,Gama
2021-07-01,Sudeste,Minas Gerais,Outras,3,2.3255813953488373,Alfa
2021-07-01,Sudeste,Minas Gerais,B.1.617.2+AY.* (Delta),46,35.65891472868217,Delta
2021-07-01,Sudeste,Minas Gerais,Outras,1,0.7751937984496124,Outras
2021-07-01,Sudeste,Minas Gerais,P.1.* (Gama),79,61.240310077519375,Gama
2021-07-01,Sudeste,Rio de Janeiro,Outras,5,0.35211267605633806,Alfa
2021-07-01,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),740,52.112676056338024,Delta
2021-07-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),1,0.07042253521126761,Omicron
2021-07-01,Sudeste,Rio de Janeiro,Outras,6,0.42253521126760557,Outras
2021-07-01,Sudeste,Rio de Janeiro,P.1.* (Gama),668,47.04225352112676,Gama
2021-07-01,Sudeste,São Paulo,Outras,60,0.9022556390977444,Alfa
2021-07-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),298,4.481203007518797,Delta
2021-07-01,Sudeste,São Paulo,Outras,44,0.6616541353383459,Outras
2021-07-01,Sudeste,São Paulo,P.1.* (Gama),6248,93.95488721804512,Gama
2021-07-01,Sul,Paraná,Outras,15,1.971090670170828,Alfa
2021-07-01,Sul,Paraná,B.1.617.2+AY.* (Delta),240,31.537450722733247,Delta
2021-07-01,Sul,Paraná,Outras,38,4.993429697766097,Outras
2021-07-01,Sul,Paraná,P.1.* (Gama),468,61.498028909329825,Gama
2021-07-01,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),103,33.77049180327869,Delta
2021-07-01,Sul,Rio Grande do Sul,Outras,3,0.9836065573770493,Outras
2021-07-01,Sul,Rio Grande do Sul,P.1.* (Gama),199,65.24590163934427,Gama
2021-07-01,Sul,Santa Catarina,B.1.617.2+AY.* (Delta),86,42.15686274509804,Delta
2021-07-01,Sul,Santa Catarina,P.1.* (Gama),118,57.84313725490197,Gama
2022-07-01,Centro-oeste,Distrito Federal,BA.2.* (Omicron),1,1.0526315789473684,Omicron
2022-07-01,Centro-oeste,Distrito Federal,BA.4.* (Omicron),5,5.263157894736842,Omicron
2022-07-01,Centro-oeste,Distrito Federal,BA.5.* (Omicron),88,92.63157894736842,Omicron
2022-07-01,Centro-oeste,Distrito Federal,Outras,1,1.0526315789473684,Outras
2022-07-01,Centro-oeste,Goiás,BA.2.* (Omicron),28,9.24092409240924,Omicron
2022-07-01,Centro-oeste,Goiás,BA.4.* (Omicron),46,15.181518151815181,Omicron
2022-07-01,Centro-oeste,Goiás,BA.5.* (Omicron),225,74.25742574257426,Omicron
2022-07-01,Centro-oeste,Goiás,Outras,4,1.3201320132013201,Outras
2022-07-01,Centro-oeste,Mato Grosso,BA.2.* (Omicron),14,16.470588235294116,Omicron
2022-07-01,Centro-oeste,Mato Grosso,BA.4.* (Omicron),7,8.235294117647058,Omicron
2022-07-01,Centro-oeste,Mato Grosso,BA.5.* (Omicron),61,71.76470588235294,Omicron
2022-07-01,Centro-oeste,Mato Grosso,Outras,3,3.5294117647058822,Outras
2022-07-01,Centro-oeste,Mato Grosso do Sul,BA.2.* (Omicron),11,18.333333333333332,Omicron
2022-07-01,Centro-oeste,Mato Grosso do Sul,BA.4.* (Omicron),13,21.666666666666668,Omicron
2022-07-01,Centro-oeste,Mato Grosso do Sul,BA.5.* (Omicron),35,58.333333333333336,Omicron
2022-07-01,Centro-oeste,Mato Grosso do Sul,Outras,1,1.6666666666666667,Outras
2022-07-01,Nordeste,Alagoas,BA.2.* (Omicron),7,10.9375,Omicron
2022-07-01,Nordeste,Alagoas,BA.4.* (Omicron),17,26.5625,Omicron
2022-07-01,Nordeste,Alagoas,BA.5.* (Omicron),35,54.6875,Omicron
2022-07-01,Nordeste,Alagoas,Outras,5,7.8125,Outras
2022-07-01,Nordeste,Bahia,BA.1.* (Omicron),2,0.5291005291005291,Omicron
2022-07-01,Nordeste,Bahia,BA.2.* (Omicron),13,3.439153439153439,Omicron
2022-07-01,Nordeste,Bahia,BA.4.* (Omicron),108,28.57142857142857,Omicron
2022-07-01,Nordeste,Bahia,BA.5.* (Omicron),240,63.49206349206349,Omicron
2022-07-01,Nordeste,Bahia,Outras,15,3.968253968253968,Outras
2022-07-01,Nordeste,Ceará,BA.2.* (Omicron),30,1.953125,Omicron
2022-07-01,Nordeste,Ceará,BA.4.* (Omicron),232,15.104166666666666,Omicron
2022-07-01,Nordeste,Ceará,BA.5.* (Omicron),1262,82.16145833333334,Omicron
2022-07-01,Nordeste,Ceará,Outras,12,0.78125,Outras
2022-07-01,Nordeste,Maranhão,BA.2.* (Omicron),14,9.722222222222223,Omicron
2022-07-01,Nordeste,Maranhão,BA.4.* (Omicron),18,12.5,Omicron
2022-07-01,Nordeste,Maranhão,BA.5.* (Omicron),107,74.30555555555556,Omicron
2022-07-01,Nordeste,Maranhão,Outras,5,3.4722222222222223,Outras
2022-07-01,Nordeste,Paraíba,BA.1.* (Omicron),1,0.9090909090909091,Omicron
2022-07-01,Nordeste,Paraíba,BA.2.* (Omicron),10,9.090909090909092,Omicron
2022-07-01,Nordeste,Paraíba,BA.4.* (Omicron),32,29.09090909090909,Omicron
2022-07-01,Nordeste,Paraíba,BA.5.* (Omicron),67,60.909090909090914,Omicron
2022-07-01,Nordeste,Pernambuco,BA.1.* (Omicron),2,0.6493506493506493,Omicron
2022-07-01,Nordeste,Pernambuco,BA.2.* (Omicron),6,1.948051948051948,Omicron
2022-07-01,Nordeste,Pernambuco,BA.4.* (Omicron),176,57.14285714285714,Omicron
2022-07-01,Nordeste,Pernambuco,BA.5.* (Omicron),105,34.090909090909086,Omicron
2022-07-01,Nordeste,Pernambuco,Outras,19,6.1688311688311686,Outras
2022-07-01,Nordeste,Piauí,BA.2.* (Omicron),1,2.0,Omicron
2022-07-01,Nordeste,Piauí,BA.4.* (Omicron),15,30.0,Omicron
2022-07-01,Nordeste,Piauí,BA.5.* (Omicron),34,68.0,Omicron
2022-07-01,Nordeste,Rio Grande do Norte,BA.2.* (Omicron),6,9.230769230769232,Omicron
2022-07-01,Nordeste,Rio Grande do Norte,BA.4.* (Omicron),7,10.76923076923077,Omicron
2022-07-01,Nordeste,Rio Grande do Norte,BA.5.* (Omicron),50,76.92307692307693,Omicron
2022-07-01,Nordeste,Rio Grande do Norte,Outras,2,3.076923076923077,Outras
2022-07-01,Nordeste,Sergipe,BA.4.* (Omicron),1,8.333333333333332,Omicron
2022-07-01,Nordeste,Sergipe,BA.5.* (Omicron),11,91.66666666666666,Omicron
2022-07-01,Norte,Acre,BA.2.* (Omicron),1,3.3333333333333335,Omicron
2022-07-01,Norte,Acre,BA.4.* (Omicron),6,20.0,Omicron
2022-07-01,Norte,Acre,BA.5.* (Omicron),19,63.33333333333333,Omicron
2022-07-01,Norte,Acre,Outras,4,13.333333333333334,Outras
2022-07-01,Norte,Amapá,BA.4.* (Omicron),31,50.0,Omicron
2022-07-01,Norte,Amapá,BA.5.* (Omicron),31,50.0,Omicron
2022-07-01,Norte,Amazonas,BA.1.* (Omicron),9,0.734094616639478,Omicron
2022-07-01,Norte,Amazonas,BA.2.* (Omicron),13,1.0603588907014683,Omicron
2022-07-01,Norte,Amazonas,BA.4.* (Omicron),310,25.28548123980424,Omicron
2022-07-01,Norte,Amazonas,BA.5.* (Omicron),853,69.5758564437194,Omicron
2022-07-01,Norte,Amazonas,Outras,39,3.181076672104405,Outras
2022-07-01,Norte,Amazonas,P.1.* (Gama),2,0.1631321370309951,Gama
2022-07-01,Norte,Pará,BA.1.* (Omicron),1,0.8403361344537815,Omicron
2022-07-01,Norte,Pará,BA.2.* (Omicron),4,3.361344537815126,Omicron
2022-07-01,Norte,Pará,BA.4.* (Omicron),10,8.403361344537815,Omicron
2022-07-01,Norte,Pará,BA.5.* (Omicron),95,79.83193277310924,Omicron
2022-07-01,Norte,Pará,Outras,9,7.563025210084033,Outras
2022-07-01,Norte,Rondônia,BA.1.* (Omicron),1,0.5102040816326531,Omicron
2022-07-01,Norte,Rondônia,BA.2.* (Omicron),11,5.612244897959184,Omicron
2022-07-01,Norte,Rondônia,BA.4.* (Omicron),13,6.63265306122449,Omicron
2022-07-01,Norte,Rondônia,BA.5.* (Omicron),159,81.12244897959184,Omicron
